score,rating,price,above_ma5,above_ma10,above_ma20,above_ma60,bull_arrange,ma5,ma10,ma20,ma60,dif,dea,macd,macd_golden,macd_dead,macd_above_zero,rsi,rsi_overbought,rsi_oversold,boll_mid,boll_up,boll_dn,kdj_k,kdj_d,kdj_j,kdj_golden,vol_surge_5,vol_expand,reasons,code,name
4,B 偏多,31.98,True,True,True,True,False,30.29,29.88,31.63,30.22,-0.3016,-0.1931,-0.2168,False,False,False,42.1,False,False,31.63,35.55,27.71,70.03,52.4,105.28,False,False,False,站上MA5; 站上MA10; 站上MA20; 站上MA60; RSI中性; KDJ超买,sh603255,鼎际得
8,A++ 强烈看好,43.36,True,True,True,True,False,39.94,38.59,39.5,42.31,-0.6923,-1.3136,1.2427,False,False,False,59.9,False,False,39.5,43.66,35.35,70.23,53.13,104.43,False,False,True,站上MA5; 站上MA10; 站上MA20; 站上MA60; 红柱放大; 倍量; RSI中性; KDJ超买; 接近布林上轨,sh603260,合盛硅业
7,A+ 看好,26.39,True,True,True,True,True,23.29,21.5,19.54,14.27,2.5715,2.0528,1.0375,False,False,True,90.1,True,False,19.54,24.98,14.1,93.4,87.79,104.61,False,False,False,站上MA5; 站上MA10; 站上MA20; 站上MA60; 多头排列; 零轴上方; 红柱放大; RSI超买; KDJ超买; 接近布林上轨,sh603608,天创时尚
3,C 中性,46.6,True,False,False,False,False,45.62,46.99,50.15,57.59,-3.74,-3.6821,-0.1158,False,False,False,31.5,False,False,50.15,58.42,41.88,22.84,16.52,35.47,True,False,False,站上MA5; KDJ金叉,sh603200,上海洗霸
7,A+ 看好,49.43,True,True,True,False,False,47.84,48.41,49.42,49.75,-0.8401,-0.7136,-0.2528,False,False,False,45.8,False,False,49.42,52.45,46.4,41.19,36.05,51.48,True,True,False,站上MA5; 站上MA10; 站上MA20; 放量; RSI中性; KDJ金叉,sh600111,北方稀土
10,A++ 强烈看好,33.84,True,True,True,True,False,32.11,31.25,32.08,33.81,-0.794,-1.0731,0.5582,False,False,False,51.8,False,False,32.08,35.39,28.77,73.4,60.82,98.54,False,True,True,站上MA5; 站上MA10; 站上MA20; 站上MA60; 红柱放大; 放量; 倍量; RSI中性; 接近布林上轨,sh601698,中国卫通
9,A++ 强烈看好,93.94,True,True,True,True,True,90.74,89.51,88.52,89.88,-0.2463,-0.983,1.4734,False,False,False,58.2,False,False,88.52,95.88,81.15,66.0,59.17,79.67,False,False,False,站上MA5; 站上MA10; 站上MA20; 站上MA60; 多头排列; 红柱放大; RSI中性; 接近布林上轨,sh600259,中稀有色
11,A++ 强烈看好,28.96,True,True,True,True,True,27.19,26.25,23.99,22.8,1.5063,1.0085,0.9958,False,False,True,87.2,True,False,23.99,29.27,18.7,85.97,85.3,87.31,False,True,True,站上MA5; 站上MA10; 站上MA20; 站上MA60; 多头排列; 零轴上方; 红柱放大; 放量; 倍量; RSI超买; 接近布林上轨,sh603733,仙鹤股份
4,B 偏多,41.15,True,False,False,False,False,40.05,41.44,43.06,48.22,-2.2343,-2.1141,-0.2404,False,False,False,41.9,False,False,43.06,47.9,38.22,23.6,17.21,36.37,True,False,False,站上MA5; RSI中性; KDJ金叉,sh603334,丰倍生物
11,A++ 强烈看好,24.91,True,True,True,False,True,23.85,23.82,23.68,24.99,-0.3429,-0.4767,0.2675,False,False,False,59.1,False,False,23.68,25.15,22.2,49.69,42.31,64.43,True,True,False,站上MA5; 站上MA10; 站上MA20; 多头排列; 红柱放大; 放量; RSI中性; KDJ金叉; 接近布林上轨,sh603955,大千生态
