date,capital,portfolio_value,positions
2026-05-26T00:00:00.000000,95640.81601999997,104701.81601999997,1
2026-05-27T00:00:00.000000,95640.81601999997,104494.81601999997,1
2026-05-28T00:00:00.000000,95640.81601999997,104659.81601999997,1
2026-05-29T00:00:00.000000,95640.81601999997,104358.81601999997,1
2026-06-01T00:00:00.000000,95640.81601999997,104875.81601999997,1
2026-06-02T00:00:00.000000,95640.81601999997,105036.81601999997,1
2026-06-03T00:00:00.000000,95640.81601999997,104919.81601999997,1
2026-06-04T00:00:00.000000,95640.81601999997,104651.81601999997,1
2026-06-05T00:00:00.000000,95640.81601999997,104412.81601999997,1
2026-06-08T00:00:00.000000,95640.81601999997,104738.81601999997,1
2026-06-09T00:00:00.000000,95640.81601999997,104804.81601999997,1
2026-06-10T00:00:00.000000,94544.48721999997,105039.48721999997,2
2026-06-11T00:00:00.000000,95761.99931999997,105390.99931999997,2
2026-06-12T00:00:00.000000,95761.99931999997,105208.99931999997,2
