date,capital,portfolio_value,positions
2025-10-20T00:00:00.000000,82929.15249000004,97421.85249000003,2
2025-10-21T00:00:00.000000,93402.00969000004,97498.70969000003,1
2025-10-22T00:00:00.000000,93402.00969000004,97495.70969000003,1
2025-10-23T00:00:00.000000,93402.00969000004,97524.70969000003,1
2025-10-24T00:00:00.000000,93402.00969000004,97495.70969000003,1
2025-10-27T00:00:00.000000,90592.16699000004,97458.86699000004,2
2025-10-28T00:00:00.000000,90592.16699000004,97475.86699000004,2
2025-10-29T00:00:00.000000,88844.95828000004,97372.95828000004,2
2025-10-30T00:00:00.000000,88844.95828000004,97360.95828000004,2
2025-10-31T00:00:00.000000,81260.68368000003,97239.68368000003,3
2025-11-03T00:00:00.000000,81260.68368000003,97368.68368000003,3
2025-11-04T00:00:00.000000,81260.68368000003,97338.68368000003,3
2025-11-05T00:00:00.000000,81260.68368000003,97473.68368000003,3
2025-11-06T00:00:00.000000,81260.68368000003,97313.68368000003,3
2025-11-07T00:00:00.000000,81260.68368000003,97679.68368000003,3
2025-11-10T00:00:00.000000,81260.68368000003,98511.68368000003,3
2025-11-11T00:00:00.000000,81260.68368000003,98874.68368000003,3
2025-11-12T00:00:00.000000,81260.68368000003,98824.68368000003,3
2025-11-13T00:00:00.000000,81260.68368000003,99023.68368000003,3
2025-11-14T00:00:00.000000,81260.68368000003,98766.68368000003,3
2025-11-17T00:00:00.000000,81260.68368000003,98618.68368000003,3
2025-11-18T00:00:00.000000,81260.68368000003,98320.68368000003,3
2025-11-19T00:00:00.000000,81260.68368000003,98139.68368000003,3
2025-11-20T00:00:00.000000,81260.68368000003,98046.68368000003,3
2025-11-21T00:00:00.000000,81260.68368000003,97651.68368000003,3
2025-11-24T00:00:00.000000,81260.68368000003,97551.68368000003,3
2025-11-25T00:00:00.000000,81260.68368000003,97758.68368000003,3
2025-11-26T00:00:00.000000,81260.68368000003,97845.68368000003,3
2025-11-27T00:00:00.000000,76065.45328000003,97629.45328000003,3
2025-11-28T00:00:00.000000,76065.45328000003,97653.45328000003,3
2025-12-01T00:00:00.000000,81751.74688000004,98172.74688000004,2
2025-12-02T00:00:00.000000,90066.25178000004,98222.25178000004,1
2025-12-03T00:00:00.000000,90066.25178000004,98283.25178000004,1
2025-12-04T00:00:00.000000,90066.25178000004,98255.25178000004,1
2025-12-05T00:00:00.000000,90066.25178000004,98289.25178000004,1
2025-12-08T00:00:00.000000,83899.40228000004,98245.40228000004,2
2025-12-09T00:00:00.000000,83899.40228000004,97989.40228000004,2
2025-12-10T00:00:00.000000,83899.40228000004,97986.40228000004,2
2025-12-11T00:00:00.000000,83899.40228000004,97907.40228000004,2
2025-12-12T00:00:00.000000,83899.40228000004,98047.40228000004,2
2025-12-15T00:00:00.000000,83899.40228000004,98473.40228000004,2
2025-12-16T00:00:00.000000,83899.40228000004,98420.40228000004,2
2025-12-17T00:00:00.000000,83899.40228000004,98576.40228000004,2
2025-12-18T00:00:00.000000,83899.40228000004,98557.40228000004,2
2025-12-19T00:00:00.000000,91842.01878000004,98542.01878000004,1
2025-12-22T00:00:00.000000,91842.01878000004,98521.01878000004,1
2025-12-23T00:00:00.000000,82948.35148000004,98613.35148000004,2
2025-12-24T00:00:00.000000,82948.35148000004,98462.35148000004,2
2025-12-25T00:00:00.000000,82948.35148000004,98374.35148000004,2
2025-12-26T00:00:00.000000,82948.35148000004,99119.35148000004,2
2025-12-29T00:00:00.000000,82948.35148000004,98909.35148000004,2
2025-12-30T00:00:00.000000,82948.35148000004,98674.35148000004,2
2025-12-31T00:00:00.000000,82948.35148000004,99069.35148000004,2
2026-01-05T00:00:00.000000,82948.35148000004,99038.35148000004,2
2026-01-06T00:00:00.000000,72946.35178000004,99261.35178000004,3
2026-01-07T00:00:00.000000,72946.35178000004,99217.35178000004,3
2026-01-08T00:00:00.000000,72942.23398000003,98788.23398000003,3
2026-01-09T00:00:00.000000,72942.23398000003,98946.23398000003,3
2026-01-12T00:00:00.000000,72942.23398000003,98809.23398000003,3
2026-01-13T00:00:00.000000,72942.23398000003,98497.23398000003,3
2026-01-14T00:00:00.000000,72942.23398000003,98082.23398000003,3
2026-01-15T00:00:00.000000,72942.23398000003,98036.23398000003,3
2026-01-16T00:00:00.000000,72942.23398000003,97829.23398000003,3
2026-01-19T00:00:00.000000,82558.34828000003,98353.34828000003,2
2026-01-20T00:00:00.000000,82558.34828000003,98652.34828000003,2
2026-01-21T00:00:00.000000,82558.34828000003,98477.34828000003,2
2026-01-22T00:00:00.000000,82558.34828000003,98224.34828000003,2
2026-01-23T00:00:00.000000,91887.54868000004,98102.54868000004,1
2026-01-26T00:00:00.000000,91887.54868000004,98126.54868000004,1
2026-01-27T00:00:00.000000,91887.54868000004,98243.54868000004,1
2026-01-28T00:00:00.000000,91887.54868000004,98187.54868000004,1
2026-01-29T00:00:00.000000,80807.22558000004,98509.22558000004,2
2026-01-30T00:00:00.000000,80807.22558000004,97807.22558000004,2
2026-02-02T00:00:00.000000,80807.22558000004,97963.22558000004,2
2026-02-03T00:00:00.000000,80807.22558000004,98018.22558000004,2
2026-02-04T00:00:00.000000,80807.22558000004,98224.22558000004,2
2026-02-05T00:00:00.000000,80807.22558000004,98256.22558000004,2
2026-02-06T00:00:00.000000,80807.22558000004,98022.22558000004,2
2026-02-09T00:00:00.000000,80807.22558000004,98238.22558000004,2
2026-02-10T00:00:00.000000,87449.23238000004,98099.23238000004,1
2026-02-11T00:00:00.000000,77746.32238000004,98050.32238000004,2
2026-02-12T00:00:00.000000,77746.32238000004,97625.32238000004,2
2026-02-13T00:00:00.000000,77746.32238000004,97816.32238000004,2
2026-02-24T00:00:00.000000,77746.32238000004,96780.32238000004,2
2026-02-25T00:00:00.000000,85953.85938000004,96470.85938000004,1
2026-02-26T00:00:00.000000,85953.85938000004,96341.85938000004,1
2026-02-27T00:00:00.000000,85953.85938000004,96358.85938000004,1
2026-03-02T00:00:00.000000,96272.76278000003,96272.76278000003,0
2026-03-03T00:00:00.000000,84051.09738000004,96269.09738000004,2
2026-03-04T00:00:00.000000,84051.09738000004,96359.09738000004,2
2026-03-05T00:00:00.000000,84051.09738000004,96206.09738000004,2
2026-03-06T00:00:00.000000,79157.82984000003,96125.62984000004,3
2026-03-09T00:00:00.000000,79157.82984000003,96528.62984000004,3
2026-03-10T00:00:00.000000,79157.82984000003,96323.62984000004,3
2026-03-11T00:00:00.000000,79157.82984000003,96698.62984000004,3
2026-03-12T00:00:00.000000,79157.82984000003,96834.62984000004,3
2026-03-13T00:00:00.000000,79157.82984000003,96803.62984000004,3
2026-03-16T00:00:00.000000,79157.82984000003,97287.62984000004,3
2026-03-17T00:00:00.000000,79157.82984000003,97175.62984000004,3
2026-03-18T00:00:00.000000,79157.82984000003,96982.62984000004,3
2026-03-19T00:00:00.000000,79157.82984000003,96952.62984000004,3
2026-03-20T00:00:00.000000,79157.82984000003,97081.62984000004,3
2026-03-23T00:00:00.000000,79157.82984000003,97072.62984000004,3
2026-03-24T00:00:00.000000,79157.82984000003,96839.62984000004,3
2026-03-25T00:00:00.000000,79157.82984000003,96948.62984000004,3
2026-03-26T00:00:00.000000,79157.82984000003,96560.62984000004,3
2026-03-27T00:00:00.000000,79157.82984000003,96890.62984000004,3
2026-03-30T00:00:00.000000,81871.01564000004,96756.81564000004,2
2026-03-31T00:00:00.000000,85998.57700000005,96523.57700000005,1
2026-04-01T00:00:00.000000,85998.57700000005,96263.57700000005,1
2026-04-02T00:00:00.000000,85998.57700000005,96163.57700000005,1
2026-04-03T00:00:00.000000,95896.60670000005,95896.60670000005,0
2026-04-07T00:00:00.000000,95896.60670000005,95896.60670000005,0
2026-04-08T00:00:00.000000,95896.60670000005,95896.60670000005,0
2026-04-09T00:00:00.000000,95896.60670000005,95896.60670000005,0
2026-04-10T00:00:00.000000,95896.60670000005,95896.60670000005,0
2026-04-13T00:00:00.000000,95896.60670000005,95896.60670000005,0
2026-04-14T00:00:00.000000,95896.60670000005,95896.60670000005,0
2026-04-15T00:00:00.000000,95896.60670000005,95896.60670000005,0
2026-04-16T00:00:00.000000,95896.60670000005,95896.60670000005,0
2026-04-17T00:00:00.000000,95896.60670000005,95896.60670000005,0
2026-04-20T00:00:00.000000,95896.60670000005,95896.60670000005,0
2026-04-21T00:00:00.000000,87944.22170000005,95894.22170000005,1
2026-04-22T00:00:00.000000,87944.22170000005,95874.22170000005,1
2026-04-23T00:00:00.000000,87944.22170000005,95929.22170000005,1
2026-04-24T00:00:00.000000,87944.22170000005,95910.22170000005,1
2026-04-27T00:00:00.000000,87944.22170000005,95894.22170000005,1
2026-04-28T00:00:00.000000,87944.22170000005,95989.22170000005,1
2026-04-29T00:00:00.000000,87944.22170000005,96075.22170000005,1
2026-04-30T00:00:00.000000,87944.22170000005,96054.22170000005,1
2026-05-06T00:00:00.000000,87944.22170000005,95988.22170000005,1
2026-05-07T00:00:00.000000,82113.47300000006,95923.47300000006,2
2026-05-08T00:00:00.000000,82113.47300000006,95984.47300000006,2
2026-05-11T00:00:00.000000,82113.47300000006,96015.47300000006,2
2026-05-12T00:00:00.000000,82113.47300000006,95887.47300000006,2
2026-05-13T00:00:00.000000,79412.66300000006,95779.66300000006,3
2026-05-14T00:00:00.000000,79412.66300000006,95802.66300000006,3
2026-05-15T00:00:00.000000,79412.66300000006,95747.66300000006,3
2026-05-18T00:00:00.000000,79412.66300000006,95698.66300000006,3
2026-05-19T00:00:00.000000,79412.66300000006,95510.66300000006,3
2026-05-20T00:00:00.000000,79412.66300000006,95488.66300000006,3
2026-05-21T00:00:00.000000,79412.66300000006,95429.66300000006,3
2026-05-22T00:00:00.000000,87438.25460000006,95287.25460000006,2
2026-05-25T00:00:00.000000,87438.25460000006,95352.25460000006,2
2026-05-26T00:00:00.000000,87438.25460000006,95404.25460000006,2
2026-05-27T00:00:00.000000,87438.25460000006,95314.25460000006,2
2026-05-28T00:00:00.000000,87438.25460000006,95232.25460000006,2
2026-05-29T00:00:00.000000,83636.11430000006,95387.11430000006,3
2026-06-01T00:00:00.000000,83636.11430000006,95443.11430000006,3
2026-06-02T00:00:00.000000,83636.11430000006,95545.11430000006,3
2026-06-03T00:00:00.000000,83636.11430000006,95470.11430000006,3
2026-06-04T00:00:00.000000,88782.56990000006,95364.56990000006,2
2026-06-05T00:00:00.000000,88782.56990000006,95401.56990000006,2
2026-06-08T00:00:00.000000,88782.56990000006,95383.56990000006,2
2026-06-09T00:00:00.000000,88782.56990000006,95394.56990000006,2
2026-06-10T00:00:00.000000,88782.56990000006,95441.56990000006,2
2026-06-11T00:00:00.000000,80245.00940000007,95442.00940000007,3
2026-06-12T00:00:00.000000,80245.00940000007,95330.00940000007,3
