date,capital,portfolio_value,positions
2026-05-28T00:00:00.000000,80041.827307,96967.827307,2
2026-05-29T00:00:00.000000,81063.520707,97233.520707,1
2026-06-01T00:00:00.000000,81063.520707,97403.520707,1
2026-06-02T00:00:00.000000,81063.520707,97583.520707,1
2026-06-03T00:00:00.000000,81063.520707,97585.520707,1
2026-06-04T00:00:00.000000,81063.520707,97547.520707,1
2026-06-05T00:00:00.000000,81063.520707,97401.520707,1
2026-06-08T00:00:00.000000,81063.520707,97633.520707,1
2026-06-09T00:00:00.000000,81063.520707,97535.520707,1
2026-06-10T00:00:00.000000,81063.520707,97843.520707,1
2026-06-11T00:00:00.000000,81063.520707,98133.520707,1
2026-06-12T00:00:00.000000,73849.357107,97707.357107,3
